team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_variance_values
Florida Panthers,13,Regular Season,2,Other,0,0,2022,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3801.0,1,0,0,0,82,42,high_danger_goals_against_per_60_minutes,-0.1710113294928446
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2022,0.09433962264150943396,32,16,3,0.5,0.1875,3916.0,1,0,0,0,82,46,high_danger_goals_against_per_60_minutes,-0.2224909815063596
Washington Capitals,15,Regular Season,2,Other,0,0,2022,2.5714285714285714,50,33,1,0.66,0.030303031,3986.0,1,0,0,0,82,35,high_danger_goals_against_per_60_minutes,0.057844123946996895
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2022,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,4039.0,1,0,0,0,82,26,high_danger_goals_against_per_60_minutes,0.21694641399981474
Detroit Red Wings,17,Regular Season,2,Other,0,0,2022,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3918.0,1,0,0,0,82,35,high_danger_goals_against_per_60_minutes,0.006615820290016616
Nashville Predators,18,Regular Season,2,Other,0,0,2022,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3896.0,1,0,0,0,82,42,high_danger_goals_against_per_60_minutes,-0.17023340819579036
St Louis Blues,19,Regular Season,2,Other,0,0,2022,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,4034.0,1,0,0,0,82,37,high_danger_goals_against_per_60_minutes,0.2635740945605547
Calgary Flames,20,Regular Season,2,Other,0,0,2022,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3917.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,0.02229334954268336
Colorado Avalanche,21,Regular Season,2,Other,0,0,2022,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3943.0,1,0,0,0,82,51,high_danger_goals_against_per_60_minutes,-0.18491906483993037
Edmonton Oilers,22,Regular Season,2,Other,0,0,2022,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3940.0,1,0,0,0,82,50,high_danger_goals_against_per_60_minutes,-0.04693631316665736
Vancouver Canucks,23,Regular Season,2,Other,0,0,2022,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3975.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,0.2430167564626886
Anaheim Ducks,24,Regular Season,2,Other,0,0,2022,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3992.0,1,0,0,0,82,23,high_danger_goals_against_per_60_minutes,0.5366114931057862
Dallas Stars,25,Regular Season,2,Other,0,0,2022,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3956.0,1,0,0,0,82,47,high_danger_goals_against_per_60_minutes,-0.17375261225356775
Los Angeles Kings,26,Regular Season,2,Other,0,0,2022,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3925.0,1,0,0,0,82,47,high_danger_goals_against_per_60_minutes,-0.08761658087657365
San Jose Sharks,28,Regular Season,2,Other,0,0,2022,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3993.0,1,0,0,0,82,22,high_danger_goals_against_per_60_minutes,0.2957051876323298
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2022,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,4035.0,1,0,0,0,82,25,high_danger_goals_against_per_60_minutes,0.4415999085984814
Minnesota Wild,30,Regular Season,2,Other,0,0,2022,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3918.0,1,0,0,0,82,46,high_danger_goals_against_per_60_minutes,-0.2537210862949757
Winnipeg Jets,52,Regular Season,2,Other,0,0,2022,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3916.0,1,0,0,0,82,46,high_danger_goals_against_per_60_minutes,-0.11523868324282538
Arizona Coyotes,53,Regular Season,2,Other,0,1,2022,0.37500000000000000000,10,1,0,0.1,1e-09,3874.0,1,0,0,0,82,28,high_danger_goals_against_per_60_minutes,0.13103265344401538
Vegas Golden Knights,54,Regular Season,2,Other,0,0,2022,-0.37614678899082568807,8,6,1,0.75,0.16666667,4120.0,1,0,0,0,82,51,high_danger_goals_against_per_60_minutes,-0.22265461191979918
Seattle Kraken,55,Regular Season,2,Other,0,0,2022,-0.18333333333333333333,4,1,0,0.25,1e-09,4003.0,1,0,0,0,82,46,high_danger_goals_against_per_60_minutes,0.021665788556542775
New Jersey Devils,1,Regular Season,2,Other,0,0,2023,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3950.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,0.22241890153684496
New York Islanders,2,Regular Season,2,Other,0,0,2023,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4064.0,1,0,0,0,82,39,high_danger_goals_against_per_60_minutes,-0.23442850203137988
New York Rangers,3,Regular Season,2,Other,0,0,2023,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3978.0,1,0,0,0,82,55,high_danger_goals_against_per_60_minutes,0.07576674505594672
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2023,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3916.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,0.11329696103956666
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2023,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3947.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,0.26920078683348114
Boston Bruins,6,Regular Season,2,Other,0,0,2023,3.8333333333333333,100,77,6,0.77,0.077922076,3923.0,1,0,0,0,82,47,high_danger_goals_against_per_60_minutes,-0.17986687175084182
Buffalo Sabres,7,Regular Season,2,Other,0,0,2023,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3994.0,1,0,0,0,82,39,high_danger_goals_against_per_60_minutes,-0.050032814011160553
Montreal Canadiens,8,Regular Season,2,Other,0,0,2023,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3927.0,1,0,0,0,82,30,high_danger_goals_against_per_60_minutes,-0.058804565985952406
Ottawa Senators,9,Regular Season,2,Other,0,0,2023,1.5000000000000000,32,16,4,0.5,0.25,3914.0,1,0,0,0,82,37,high_danger_goals_against_per_60_minutes,0.19068083694560145
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2023,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,4012.0,1,0,0,0,82,46,high_danger_goals_against_per_60_minutes,0.004058791992061606
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2023,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3956.0,1,0,0,0,82,52,high_danger_goals_against_per_60_minutes,-0.2349360536026004
Florida Panthers,13,Regular Season,2,Other,0,0,2023,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3793.0,1,0,0,0,82,52,high_danger_goals_against_per_60_minutes,-0.2196452606273016
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2023,0.09433962264150943396,32,16,3,0.5,0.1875,3970.0,1,0,0,0,82,45,high_danger_goals_against_per_60_minutes,0.06348002451615176
Washington Capitals,15,Regular Season,2,Other,0,0,2023,2.5714285714285714,50,33,1,0.66,0.030303031,4042.0,1,0,0,0,82,40,high_danger_goals_against_per_60_minutes,0.18715374266700358
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2023,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,4001.0,1,0,0,0,82,23,high_danger_goals_against_per_60_minutes,0.29264691415394384
Detroit Red Wings,17,Regular Season,2,Other,0,0,2023,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3936.0,1,0,0,0,82,41,high_danger_goals_against_per_60_minutes,0.24317376414876213
Nashville Predators,18,Regular Season,2,Other,0,0,2023,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3910.0,1,0,0,0,82,47,high_danger_goals_against_per_60_minutes,-0.1607077778635888
St Louis Blues,19,Regular Season,2,Other,0,0,2023,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3981.0,1,0,0,0,82,43,high_danger_goals_against_per_60_minutes,0.029494917676800902
Calgary Flames,20,Regular Season,2,Other,0,0,2023,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3951.0,1,0,0,0,82,38,high_danger_goals_against_per_60_minutes,-0.12725190764781913
Colorado Avalanche,21,Regular Season,2,Other,0,0,2023,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3904.0,1,0,0,0,82,50,high_danger_goals_against_per_60_minutes,0.14846164899482384
Edmonton Oilers,22,Regular Season,2,Other,0,0,2023,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3997.0,1,0,0,0,82,49,high_danger_goals_against_per_60_minutes,-0.005957444013457103
Vancouver Canucks,23,Regular Season,2,Other,0,0,2023,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3921.0,1,0,0,0,82,50,high_danger_goals_against_per_60_minutes,-0.20988621308452204
Anaheim Ducks,24,Regular Season,2,Other,0,0,2023,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3822.0,1,0,0,0,82,27,high_danger_goals_against_per_60_minutes,0.13302041575499568
Dallas Stars,25,Regular Season,2,Other,0,0,2023,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,4011.0,1,0,0,0,82,52,high_danger_goals_against_per_60_minutes,0.019349494305465287
Los Angeles Kings,26,Regular Season,2,Other,0,0,2023,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3942.0,1,0,0,0,82,44,high_danger_goals_against_per_60_minutes,-0.17017497550301797
San Jose Sharks,28,Regular Season,2,Other,0,0,2023,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,4024.0,1,0,0,0,82,19,high_danger_goals_against_per_60_minutes,0.3728530057721924
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2023,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,4017.0,1,0,0,0,82,27,high_danger_goals_against_per_60_minutes,0.1368307524363448
Minnesota Wild,30,Regular Season,2,Other,0,0,2023,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3890.0,1,0,0,0,82,39,high_danger_goals_against_per_60_minutes,-0.18556001226355212
Winnipeg Jets,52,Regular Season,2,Other,0,0,2023,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,4006.0,1,0,0,0,82,52,high_danger_goals_against_per_60_minutes,-0.2335882270108398
Arizona Coyotes,53,Regular Season,2,Other,0,1,2023,0.37500000000000000000,10,1,0,0.1,1e-09,3941.0,1,0,0,0,82,36,high_danger_goals_against_per_60_minutes,-0.09375864127019184
Vegas Golden Knights,54,Regular Season,2,Other,0,0,2023,-0.37614678899082568807,8,6,1,0.75,0.16666667,4015.0,1,0,0,0,82,45,high_danger_goals_against_per_60_minutes,-0.1912072157133402
Seattle Kraken,55,Regular Season,2,Other,0,0,2023,-0.18333333333333333333,4,1,0,0.25,1e-09,4014.0,1,0,0,0,82,34,high_danger_goals_against_per_60_minutes,-0.14608122145042124
New Jersey Devils,1,Regular Season,2,Other,0,0,2024,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,2576.0,1,0,0,0,53,29,high_danger_goals_against_per_60_minutes,-0.24923068121577718
New York Islanders,2,Regular Season,2,Other,0,0,2024,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,2562.0,1,0,0,0,51,24,high_danger_goals_against_per_60_minutes,-0.22059306793810696
New York Rangers,3,Regular Season,2,Other,0,0,2024,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,2481.0,1,0,0,0,51,24,high_danger_goals_against_per_60_minutes,0.12590920177069642
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2024,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,2599.0,1,0,0,0,53,23,high_danger_goals_against_per_60_minutes,0.06551949742435914
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2024,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,2651.0,1,0,0,0,54,22,high_danger_goals_against_per_60_minutes,0.24431037091268237
Boston Bruins,6,Regular Season,2,Other,0,0,2024,3.8333333333333333,100,77,6,0.77,0.077922076,2594.0,1,0,0,0,54,26,high_danger_goals_against_per_60_minutes,-0.07081489131361418
Buffalo Sabres,7,Regular Season,2,Other,0,0,2024,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,2429.0,1,0,0,0,51,20,high_danger_goals_against_per_60_minutes,0.27789177032090806
Montreal Canadiens,8,Regular Season,2,Other,0,0,2024,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,2432.0,1,0,0,0,51,24,high_danger_goals_against_per_60_minutes,0.32540563784273857
Ottawa Senators,9,Regular Season,2,Other,0,0,2024,1.5000000000000000,32,16,4,0.5,0.25,2469.0,1,0,0,0,52,28,high_danger_goals_against_per_60_minutes,0.08377121308095559
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2024,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,2529.0,1,0,0,0,52,31,high_danger_goals_against_per_60_minutes,-0.16030875936023326
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2024,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,2545.0,1,0,0,0,53,32,high_danger_goals_against_per_60_minutes,0.09246049256303635
Florida Panthers,13,Regular Season,2,Other,0,0,2024,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,2546.0,1,0,0,0,53,31,high_danger_goals_against_per_60_minutes,-0.04944707229080425
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2024,0.09433962264150943396,32,16,3,0.5,0.1875,2500.0,1,0,0,0,51,27,high_danger_goals_against_per_60_minutes,-0.24419962531515615
Washington Capitals,15,Regular Season,2,Other,0,0,2024,2.5714285714285714,50,33,1,0.66,0.030303031,2509.0,1,0,0,0,52,34,high_danger_goals_against_per_60_minutes,-0.10415976879861577
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2024,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,2567.0,1,0,0,0,52,16,high_danger_goals_against_per_60_minutes,0.338457172503309
Detroit Red Wings,17,Regular Season,2,Other,0,0,2024,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,2575.0,1,0,0,0,52,26,high_danger_goals_against_per_60_minutes,-0.2022578777423405
Nashville Predators,18,Regular Season,2,Other,0,0,2024,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,2446.0,1,0,0,0,51,18,high_danger_goals_against_per_60_minutes,-0.12488646096519695
St Louis Blues,19,Regular Season,2,Other,0,0,2024,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,2602.0,1,0,0,0,52,23,high_danger_goals_against_per_60_minutes,-0.07429954845120523
Calgary Flames,20,Regular Season,2,Other,0,0,2024,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,2484.0,1,0,0,0,51,25,high_danger_goals_against_per_60_minutes,-0.1413976929480063
Colorado Avalanche,21,Regular Season,2,Other,0,0,2024,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,2584.0,1,0,0,0,53,30,high_danger_goals_against_per_60_minutes,0.3515279288644104
Edmonton Oilers,22,Regular Season,2,Other,0,0,2024,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,2605.0,1,0,0,0,52,32,high_danger_goals_against_per_60_minutes,-0.1677312951807992
Vancouver Canucks,23,Regular Season,2,Other,0,0,2024,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,2459.0,1,0,0,0,51,23,high_danger_goals_against_per_60_minutes,0.040208670740151
Anaheim Ducks,24,Regular Season,2,Other,0,0,2024,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,2478.0,1,0,0,0,51,21,high_danger_goals_against_per_60_minutes,0.32122410349840314
Dallas Stars,25,Regular Season,2,Other,0,0,2024,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,2461.0,1,0,0,0,51,33,high_danger_goals_against_per_60_minutes,-0.08270429821235248
Los Angeles Kings,26,Regular Season,2,Other,0,0,2024,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,2449.0,1,0,0,0,50,27,high_danger_goals_against_per_60_minutes,-0.17520820024369832
San Jose Sharks,28,Regular Season,2,Other,0,0,2024,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,2616.0,1,0,0,0,54,15,high_danger_goals_against_per_60_minutes,0.24075450312521096
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2024,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,2585.0,1,0,0,0,52,26,high_danger_goals_against_per_60_minutes,0.09560695108716488
Minnesota Wild,30,Regular Season,2,Other,0,0,2024,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,2636.0,1,0,0,0,53,31,high_danger_goals_against_per_60_minutes,-0.043349852932758504
Winnipeg Jets,52,Regular Season,2,Other,0,0,2024,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,2697.0,1,0,0,0,54,37,high_danger_goals_against_per_60_minutes,-0.3365689245365132
Vegas Golden Knights,54,Regular Season,2,Other,0,0,2024,-0.37614678899082568807,8,6,1,0.75,0.16666667,2671.0,1,0,0,0,52,31,high_danger_goals_against_per_60_minutes,-0.013634293978578071
Seattle Kraken,55,Regular Season,2,Other,0,0,2024,-0.18333333333333333333,4,1,0,0.25,1e-09,2598.0,1,0,0,0,53,23,high_danger_goals_against_per_60_minutes,0.08910291510054824
Utah Hockey Club,59,Regular Season,2,Other,0,0,2024,0E-20,1,0,0,9.999999717180685e-10,1.0,2467.0,1,0,0,0,51,21,high_danger_goals_against_per_60_minutes,-0.2313581174108189
New Jersey Devils,1,Regular Season,2,Other,0,0,2007,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3747.0,1,0,0,0,82,46,penalty_kill_net_pct,0.002211383978525827
New York Islanders,2,Regular Season,2,Other,0,0,2007,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3637.0,1,0,0,0,82,35,penalty_kill_net_pct,0.00041138331095380565
New York Rangers,3,Regular Season,2,Other,0,0,2007,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3621.0,1,0,0,0,82,42,penalty_kill_net_pct,0.012220374743143747
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2007,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3510.0,1,0,0,0,82,42,penalty_kill_net_pct,0.021057418982187937
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2007,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3578.0,1,0,0,0,82,47,penalty_kill_net_pct,-0.018591590722401907
Boston Bruins,6,Regular Season,2,Other,0,0,2007,3.8333333333333333,100,77,6,0.77,0.077922076,3715.0,1,0,0,0,82,41,penalty_kill_net_pct,-0.03166861136754351
Buffalo Sabres,7,Regular Season,2,Other,0,0,2007,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3631.0,1,0,0,0,82,39,penalty_kill_net_pct,0.013936392466227243
Montreal Canadiens,8,Regular Season,2,Other,0,0,2007,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3634.0,1,0,0,0,82,47,penalty_kill_net_pct,0.0030314246813456514
Ottawa Senators,9,Regular Season,2,Other,0,0,2007,1.5000000000000000,32,16,4,0.5,0.25,3576.0,1,0,0,0,82,43,penalty_kill_net_pct,0.01297240654627485
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2007,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3637.0,1,0,0,0,82,36,penalty_kill_net_pct,-0.05230856736501055
Atlanta Thrashers,11,Regular Season,2,Other,0,14,2007,1.0512820512820513,11,1,0,0.09090909090909091,1e-09,3721.0,1,0,0,0,82,34,penalty_kill_net_pct,-0.020063587029774954
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2007,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3556.0,1,0,0,0,82,43,penalty_kill_net_pct,-0.044921584924062063
Florida Panthers,13,Regular Season,2,Other,0,0,2007,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3703.0,1,0,0,0,82,38,penalty_kill_net_pct,-0.010697611172993948
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2007,0.09433962264150943396,32,16,3,0.5,0.1875,3805.0,1,0,0,0,82,31,penalty_kill_net_pct,-0.0019735773404438994
Washington Capitals,15,Regular Season,2,Other,0,0,2007,2.5714285714285714,50,33,1,0.66,0.030303031,3675.0,1,0,0,0,82,43,penalty_kill_net_pct,-0.025437601407368948
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2007,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3535.0,1,0,0,0,82,40,penalty_kill_net_pct,0.020013384024302194
Detroit Red Wings,17,Regular Season,2,Other,0,0,2007,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3586.0,1,0,0,0,82,54,penalty_kill_net_pct,0.009419373671213815
Nashville Predators,18,Regular Season,2,Other,0,0,2007,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3623.0,1,0,0,0,82,41,penalty_kill_net_pct,0.029704384009043405
St Louis Blues,19,Regular Season,2,Other,0,0,2007,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3632.0,1,0,0,0,82,33,penalty_kill_net_pct,0.007445387045542429
Calgary Flames,20,Regular Season,2,Other,0,0,2007,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3610.0,1,0,0,0,82,42,penalty_kill_net_pct,-0.006875582536061575
Colorado Avalanche,21,Regular Season,2,Other,0,0,2007,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3751.0,1,0,0,0,82,44,penalty_kill_net_pct,-0.024323590596516897
Edmonton Oilers,22,Regular Season,2,Other,0,0,2007,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3636.0,1,0,0,0,82,41,penalty_kill_net_pct,0.021198383967081735
